reviews,reviewers,date_reviews,rating,course_id
Really like the case study approach. IPython notebook and graphlab are amazing tools. I am in week 4 now and was never bored. Hope the upcoming courses will be as good as this one.,By Aruna H,"Mar 16, 2016",5,ml-foundations
It's  a very good and very structured course which gives you a very nice insight of all the basic concepts in machine learning today and prepares you for the next courses to come. ,By Stavros G,"Dec 04, 2016",5,ml-foundations
"It is a great start towards the world of Machine Learning, very nice experience to study concepts based on different case studies. assignments are also challenging and interesting ",By Rohan K A,"Mar 20, 2016",5,ml-foundations
"Excellent course, highly recommended. Hands-on and really easy to follow. Would love some more background / reading about the applied statistics though (since this is new to me).",By Remy d R,"May 06, 2016",5,ml-foundations
A fantastic course! The case study approach really makes a difference. I can't stand purely theoretical courses so this one really stands out. Best ML course online hands down.,By Daniel T,"Oct 09, 2016",5,ml-foundations
The course did a good job of balancing depth with breadth. It's a well rounded course that provides a a student with enough information to tackle intermediate-advanced topics.,By Farouq O,"Feb 03, 2016",5,ml-foundations
Course combines Real Word Applications with simple implementation via IPython Notebooks. Professorsknow their stuff but are super chill. Pretty good assignments and quizzes.,By Dheeraj A,"Oct 28, 2016",5,ml-foundations
Great way to warm up the class.  Seeing how the various techniques and best practices should/can be used was very helpful in warming up for the more densely focused classes.,By Scott W,"Jun 10, 2016",5,ml-foundations
This is a great intro to a range of topics in machine learning. I do recommend pursuing the entire specialization since this course only scratches the surface of each topic.,By Omri R,"Feb 29, 2016",5,ml-foundations
great course. This covers all types of machine learning techniques deep enough to get a basic idea how things work. Enjoyed a lot. Instructors are really fun to learn from. ,By Marcus C,"Feb 08, 2016",5,ml-foundations
A very informative beginners cource which offers a macro view of different approaches to MachineLearning and prepaes the student for further study in each different areas.,By SMRUTI R D,"Feb 15, 2016",5,ml-foundations
Great for a start. Still has some issues for those who use sklearn and pandas.Also I'd prefer to see more detailed info on neural networks instead of deep learning module. ,By Kirill L,"Feb 03, 2016",5,ml-foundations
